Unnamed: 0,brand,title,image_link,num_colors,colors,dimensions,capacity,laptop,carry on,weight,price,tags,desc
25,Timbuk2,Custom Alcatraz Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-custom-alcatraz-laptop-backpack-configured-489-3-555-front_1.png?v=1665777430,1,['OS / Configured'],,,,0,0,144.0,"['AFFILIATE OFFER', 'badge-customizable', 'category-Pack', 'collections-17in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bestsellers', 'collections-casual', 'collections-reflective', 'collections-school', 'collections-startup', 'collections-workCommute', 'customizer-alcatraz-laptop', 'cybersale', 'filter_Backpack', 'final-sale', 'flag-EXCLUSIVE!', 'flag-Fits 17"" Laptop', 'flag-SEWN IN SAN FRANCISCO', 'gender-Mens', 'gender-Womens', 'madetype-Customizable', 'site-Timbuk2', 'staffdiscount', 'subcategory-Laptop Pack', 'ugc-CLP Backpack']","A fully customizable, ready-for-anything pack."
26,Timbuk2,Custom Prospect Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-custom-prospect-laptop-backpack-configured-203-4-555-front_99829be1-8603-4148-8d2e-e7aed63dcdcf.png?v=1664893297,1,['M / Configured'],,,,0,0,134.0,"['AFFILIATE OFFER', 'badge-customizable', 'category-Pack', 'collections-11in', 'collections-13in', 'collections-15in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bestsellers', 'collections-bike', 'collections-casual', 'collections-reflective', 'collections-school', 'collections-startup', 'collections-supersellers', 'collections-workBike', 'collections-workCommute', 'customizer-prospect', 'cybersale', 'feature-Laptop Port', 'filter_Backpack', 'final-sale', 'flag-EXCLUSIVE!', 'flag-SEWN IN SAN FRANCISCO', 'gender-Mens', 'gender-Womens', 'madetype-Customizable', 'site-Timbuk2', 'staffdiscount', 'subcategory-Laptop Pack', 'top-rated', 'ugc-CLP Women']","A fully customizable, ready-for-anything pack."
27,Timbuk2,Custom Mini Prospect Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-custom-mini-prospect-backpack-configured-1242-2-555-front_2cbb39c9-07a1-488b-b02a-834d92a204e8.png?v=1664893165,1,['S / Configured'],,,,0,0,99.0,"['AFFILIATE OFFER', 'badge-customizable', 'category-Pack', 'collections-11in', 'collections-13in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bestsellers', 'collections-bike', 'collections-reflective', 'collections-school', 'customizer-miniprospect', 'cybersale', 'filter_Backpack', 'final-sale', 'flag-EXCLUSIVE!', 'flag-SEWN IN SAN FRANCISCO', 'gender-Womens', 'madetype-Customizable', 'site-Timbuk2', 'staffdiscount', 'subcategory-Laptop Pack', 'top-rated', 'ugc-CLP Women']","Style-forward, with top-to-bottom customizability, the Mini Prospect is ready for anything you are."
28,Timbuk2,Custom Division Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-custom-division-laptop-backpack-configured-1849-3-555-front_1.png?v=1663464161,1,['OS / Configured'],,,,0,0,150.0,"['badge-customizable', 'category-Pack', 'collections-13in', 'collections-15in', 'collections-allLaptopBags', 'collections-bestsellers', 'collections-travel', 'collections-work', 'customizer-division-laptop', 'cybersale', 'filter_Backpack', 'final-sale', 'flag-BEST SELLER', 'flag-EXCLUSIVE!', 'flag-SEWN IN SAN FRANCISCO', 'gender-Mens', 'gender-Womens', 'madetype-Customizable', 'site-Timbuk2', 'subcategory-Laptop Pack']",A supremely organized work pack with style.
29,Timbuk2,Custom Tuck Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-custom-tuck-backpack-configured-1010-3-555-front_5b02f6d8-c124-4a71-acf6-2ffe0b44fade.png?v=1663204402,1,['OS / Configured'],,,,0,0,99.0,"['badge-customizable', 'category-Pack', 'collections-bestsellers', 'collections-bike', 'collections-reflective', 'collections-supersellers', 'collections-travel', 'collections-work', 'customizer-tuck', 'filter_Backpack', 'final-sale', 'flag-SEWN IN SAN FRANCISCO', 'gender-Mens', 'madetype-Customizable', 'site-Corporate', 'subcategory-Day Pack']",A custom roll-top with a “don’t you look smart” exterior.
30,Timbuk2,Custom Tuck Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-custom-tuck-backpack-configured-1010-3-555-front.png?v=1663204359,1,['OS / Configured'],,,,0,0,99.0,"['AFFILIATE OFFER', 'badge-customizable', 'category-Pack', 'collections-13in', 'collections-15in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bestsellers', 'collections-bike', 'collections-casual', 'collections-reflective', 'collections-school', 'collections-startup', 'collections-supersellers', 'customizer-tuck', 'cybersale', 'filter_Backpack', 'final-sale', 'flag-BEST SELLER', 'flag-EXCLUSIVE!', 'flag-SEWN IN SAN FRANCISCO', 'gender-Mens', 'gender-Womens', 'madetype-Customizable', 'site-Timbuk2', 'staffdiscount', 'subcategory-Day Pack', 'top-rated', 'ugc-CLP Women']",A custom roll-top with a “don’t you look smart” exterior.
31,Timbuk2,Parkside Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-parkside-laptop-backpack-eco-black-384-3-1068-front_1.png?v=1662579400,1,['OS / Eco Black'],,,,0,0,69.0,"['category-Pack', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Corporate', 'subcategory-Day Pack']",A dressed up travel-friendly backpack with laptop protection.
32,Timbuk2,Authority Laptop Backpack Deluxe,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-authority-laptop-backpack-deluxe-eco-black-deluxe-1825-3-1120-front_1_2c9df193-72cb-4351-87f1-e92dfcf64e8d.png?v=1664825167,3,"['OS / Eco Black Deluxe', 'OS / Eco Nightfall', 'OS / Eco Static']",,,,0,0,159.0,"['badge-eco', 'category-Pack', 'eco', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Corporate', 'subcategory-Laptop Pack']",A seriously organized high volume work pack in premium materials.
33,Timbuk2,Spirit Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-spirit-laptop-backpack-eco-nautical-pop-1111-3-1085-front_1.png?v=1663286008,5,"['OS / Eco Nautical Pop', 'OS / Eco Black', 'OS / Eco Gunmetal Pop', 'OS / Eco Nautical', 'OS / Eco Gunmetal']",,,,0,0,89.0,"['badge-eco', 'category-Pack', 'collections-13in', 'collections-allWomens', 'cybersale', 'eco', 'filter_Backpack', 'flag-NEW!', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Timbuk2', 'subcategory-Day Pack']",A streamlined pack with modern features for work and school.
34,Timbuk2,Spirit Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-spirit-laptop-backpack-eco-black-1111-3-1068-front_1_6540d30e-617c-41d6-a240-1ad8583c6364.png?v=1662588703,2,"['OS / Eco Black', 'OS / Eco Nautical']",,,,0,0,89.0,"['badge-eco', 'category-Pack', 'eco', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Corporate', 'subcategory-Day Pack']",A streamlined pack with modern features for work and school.
35,Timbuk2,TIMBUK2 x ASTRO Gaming BP35 Backpack,https://cdn.shopify.com/s/files/1/2572/9458/files/timbuk2-astro-gaming-bp35-backpack-jet-black-11036-3-6114-front_1_1b01e6ed-24d9-4ea7-9e13-14573fddce83.png?v=1706051786,1,['OS / Jet Black'],,,,0,0,99.99,"['category-Pack', 'collections-15in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bestsellers', 'collections-carryOn', 'collections-gaming', 'collections-sale', 'collections-travel', 'collections-weekend', 'cybersale', 'filter_Backpack', 'final-sale', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-sale', 'subcategory-Pack']",Your AFK loadout for life on the go.
36,Timbuk2,Tuck Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-tuck-laptop-backpack-eco-black-1029-3-1068-front_1_db90b2ec-bd4a-457e-bf15-45cffa8704d6.png?v=1662588836,3,"['OS / Eco Black', 'OS / Eco Nautical', 'OS / Eco Gunmetal']",,,,0,0,89.0,"['badge-eco', 'category-Pack', 'eco', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Corporate', 'subcategory-Day Pack']",A streamlined roll-top backpack for everyday carry.
37,Timbuk2,Tuck Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-tuck-laptop-backpack-eco-nautical-pop-1029-3-1085-front_1.png?v=1680202985,5,"['OS / Eco Nautical Pop', 'OS / Eco Black', 'OS / Eco Gunmetal Pop', 'OS / Eco Nautical', 'OS / Eco Gunmetal']",,,,0,0,89.0,"['badge-eco', 'category-Pack', 'collections', 'collections-13in', 'collections-15in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bestsellers', 'collections-lightweight', 'collections-womensBike', 'collections-work', 'collections-workBike', 'collections-workCommute', 'cybersale', 'Eco', 'feature-Laptop Port', 'filter_Backpack', 'flag', 'flag-BEST SELLER', 'flag-NEW!', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Timbuk2', 'subcategory-Day Pack', 'subcategory-Laptop Pack']",A streamlined roll-top backpack for everyday carry.
38,Timbuk2,Muttmover Luxe Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-muttmover-luxe-backpack-jet-black-4290-4-6114-front_1.png?v=1663104877,1,['M / Jet Black'],,,,0,0,149.0,"['category-Pack', 'collections-allWomens', 'collections-bestsellers', 'collections-travel', 'cybersale', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Timbuk2', 'subcategory-Luggage', 'subcategory-Pet Friendly', 'subcategory-Travel Pack']",A retooled and roomier dog carrier backpack.
39,Timbuk2,Vapor Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-vapor-backpack-jet-black-1163-3-6114-front_1.png?v=1662757018,2,"['OS / Jet Black', 'OS / Granite']",,,,0,0,129.0,"['badge-eco', 'category-Pack', 'collections-13in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-work', 'collections-workCommute', 'cybersale', 'eco', 'filter_Backpack', 'flag-NEW!', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Timbuk2', 'subcategory-Any']",A compact backpack made with eco-friendly materials.
40,Timbuk2,Hero Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-pack-hero-laptop-backpack-jet-black_1011-3-6114_front-corporate-sale-e781c3c3c3c3c3c3-1989.jpg?v=1661223856,1,['OS / Jet Black'],,,,0,0,89.0,"['category-Pack', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-corporate-sale', 'subcategory-Day Pack']","A functional, no frills roll top backpack."
41,Timbuk2,Tuck Laptop Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-pack-tuck-laptop-backpack-gunmetal_1010-3-2003_front-corporate-sale-8383c3c3c3c3c3eb-1989.jpg?v=1661223850,1,['OS / Gunmetal'],,,,0,0,79.0,"['category-Pack', 'feature-Laptop Port', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-corporate-sale', 'subcategory-Day Pack']",A streamlined straightforward roll-top.
42,Timbuk2,Jet Set Travel Duffel Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-jet-set-travel-duffel-backpack-scout-1329-3-1532-front_1.png?v=1663204608,1,['OS / Scout'],,,,0,0,199.0,"['category-Pack', 'collections-sale', 'cybersale', 'filter_Backpack', 'filter_Duffel Bag', 'final-sale', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-sale', 'subcategory-Travel Pack']","A stylish and convertible travel backpack, designed in collaboration with creative jetsetter Phoebe Dahl."
43,Timbuk2,Scheme Convertible Briefcase Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-scheme-convertible-briefcase-backpack-jet-black-3550-4-6114-front_1.png?v=1662756063,1,['M / Jet Black'],,,,0,0,149.0,"['category-Messenger', 'category-Pack', 'collections-15in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-carryOn', 'collections-convertible', 'collections-travel', 'collections-weekend', 'collections-work', 'cybersale', 'filter_Backpack', 'filter_Briefcase', 'filter_Messenger Bag', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Timbuk2', 'subcategory-Hybrid Bag']",A business-minded briefcase that doubles as a backpack.
44,Timbuk2,Scheme Convertible Briefcase Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-scheme-convertible-briefcase-backpack-jet-black-3550-4-6114-front_1_df55235a-0b5e-4faf-ab28-121345eb1df3.png?v=1662756190,1,['M / Jet Black'],,,,0,0,149.0,"['category-Pack', 'collection-waterResistant', 'CORPTRAVEL', 'filter_Backpack', 'filter_Briefcase', 'filter_Messenger Bag', 'flag-WATER RESISTANT', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Corporate', 'subcategory-Hybrid Bag']",A business-minded briefcase that doubles as a backpack.
45,Timbuk2,Lane Commuter Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-lane-commuter-backpack-jet-black-1384-3-6114-front_1.png?v=1680736512,1,['OS / Jet Black'],,,,0,0,189.0,"['category-Pack', 'collection-waterResistant', 'collections-13in', 'collections-15in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bike', 'collections-reflective', 'collections-womensBike', 'collections-work', 'collections-workBike', 'collections-workCommute', 'cybersale', 'filter_Backpack', 'flag-WATER RESISTANT', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Timbuk2', 'subcategory-Cycling Pack']",A right-sized and feature-rich commuter pack.
46,Timbuk2,Never Check Expandable Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-never-check-expandable-backpack-jet-black-5700-3-6114-front_1_478e23d7-5e17-4d11-8b51-b498118acef9.png?v=1663107809,1,['OS / Jet Black'],,,,0,0,209.0,"['category-Pack', 'filter_Backpack', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Corporate', 'subcategory-Pack']","A travel pack you'll never check because its carry capacity is huge, but it fits in small spaces."
47,Timbuk2,Never Check Expandable Backpack,https://cdn.shopify.com/s/files/1/2572/9458/products/timbuk2-never-check-expandable-backpack-jet-black-5700-3-6114-front_1_e84bcd5a-765c-4a68-8f25-705422d319e2.png?v=1668534030,2,"['OS / Gunmetal Rust', 'OS / Jet Black']",,,,0,0,209.0,"['category-Pack', 'collection-nevercheck', 'collections-15in', 'collections-allLaptopBags', 'collections-allWomens', 'collections-bestsellers', 'collections-carryOn', 'collections-overhead', 'collections-travel', 'collections-underSeat', 'collections-weekend', 'collections-work', 'cybersale', 'filter_Backpack', 'flag-BEST SELLER', 'flag-WATER RESISTANT', 'gender-Mens', 'gender-Womens', 'madetype-Finished Good', 'site-Timbuk2', 'subcategory-Pack']","A travel pack you'll never check because its carry capacity is huge, but it fits in small spaces."
